SPECTRUM - MS,,,
paper spray_metabolome_water_pos.raw,,,
FTMS + p NSI Full ms [50.00-100.00],,,
Scan #: 92-106,,,
RT: 0.59-0.68,,,
AV: 15,,,
Data points: 13997,,,
Mass,Intensity,Rel Abund,Peak
213.071143,0,0,FALSE
213.071808,2.820744,0.000540915,FALSE
213.072474,16.757266,0.00321343,FALSE
213.073139,54.284618,0.010409801,FALSE
213.073804,98.053762,0.018803119,FALSE
213.07447,106.701413,0.020461422,TRUE
213.075135,95.504715,0.018314305,FALSE
213.0758,106.762484,0.020473133,FALSE
213.076465,144.39848,0.027690338,TRUE
213.077131,137.095723,0.026289937,FALSE
213.077796,80.83866,0.015501893,FALSE
213.078461,29.710803,0.005697444,FALSE
213.079127,38.298046,0.007344162,FALSE
213.079792,102.036623,0.019566886,FALSE
213.080457,181.915418,0.034884713,FALSE
213.081122,192.699822,0.036952766,TRUE
213.081788,127.959916,0.024538024,FALSE
213.082453,50.920622,0.00976471,FALSE
213.083118,12.48904,0.00239494,FALSE
213.083784,3.245012,0.000622274,FALSE
213.084449,0.518686,9.9465E-05,FALSE
213.085114,0,0,FALSE
213.08578,3.380718,0.000648298,FALSE
213.086445,11.905571,0.002283052,FALSE
213.08711,25.624455,0.004913832,FALSE
213.087776,41.911559,0.008037102,FALSE
213.088441,50.4435,0.009673215,TRUE
213.089106,45.413095,0.008708568,FALSE
213.089772,31.858828,0.006109356,FALSE
213.090437,19.186597,0.003679286,FALSE
213.091102,9.039002,0.001733349,FALSE
213.091768,1.667568,0.000319778,FALSE
213.092433,0,0,FALSE
213.093099,0,0,FALSE
213.093764,0,0,FALSE
213.094429,0,0,FALSE
213.095095,0,0,FALSE
213.09576,0,0,FALSE
213.096425,2.50841,0.000481021,FALSE
213.097091,9.080496,0.001741306,FALSE
213.097756,17.600231,0.00337508,FALSE
213.098422,22.932405,0.004397595,TRUE
213.099087,19.860252,0.003808469,FALSE
213.099752,12.365057,0.002371165,FALSE
213.100418,5.215143,0.001000073,FALSE
213.101083,1.007075,0.00019312,FALSE
213.101749,0,0,FALSE
213.102414,0,0,FALSE
213.103079,0,0,FALSE
213.103745,0,0,FALSE
213.106406,0,0,FALSE
213.107072,0,0,FALSE
213.107737,0,0,FALSE
213.108403,0,0,FALSE
213.109068,37.429201,0.00717755,FALSE
213.109734,122.014756,0.02339796,FALSE
213.110399,222.645232,0.042695199,FALSE
213.111065,289.070228,0.05543308,FALSE
213.11173,386.915966,0.074196307,FALSE
213.112395,560.944683,0.10756864,FALSE
213.113061,738.863467,0.141686944,FALSE
213.113726,765.722434,0.14683751,TRUE
213.114392,576.738846,0.110597382,FALSE
213.115057,294.098005,0.056397223,FALSE
213.115723,92.178281,0.017676417,FALSE
213.116388,1.09449,0.000209883,FALSE
213.117054,0,0,FALSE
213.117719,0,0,FALSE
213.118385,3.935332,0.000754653,FALSE
213.11905,4.09534,0.000785336,TRUE
213.119716,1.06086,0.000203434,FALSE
213.120381,0,0,FALSE
213.121047,0,0,FALSE
213.121712,0,0,FALSE
213.122378,0,0,FALSE
213.123709,0,0,FALSE
213.124374,0,0,FALSE
213.12504,0,0,FALSE
213.125705,0,0,FALSE
213.126371,3.079798,0.000590592,FALSE
213.127036,12.32336,0.002363169,FALSE
213.127702,25.389308,0.004868739,FALSE
213.128367,37.372467,0.00716667,TRUE
213.129033,36.751042,0.007047503,FALSE
213.129698,24.575754,0.004712729,FALSE
213.130364,10.884855,0.002087316,FALSE
213.131029,0,0,FALSE
213.131695,0,0,FALSE
213.132361,0,0,FALSE
213.133026,0,0,FALSE
213.134357,0,0,FALSE
213.135023,0,0,FALSE
213.135688,0,0,FALSE
213.136354,0,0,FALSE
213.13702,3.543473,0.000679508,TRUE
213.137685,2.366201,0.000453751,FALSE
213.138351,0.188058,3.60626E-05,FALSE
213.139016,0,0,FALSE
213.139682,0,0,FALSE
213.140347,0,0,FALSE
213.141013,0,0,FALSE
213.141679,0,0,FALSE
213.142344,9.982414,0.001914261,FALSE
213.14301,25.85195,0.004957457,FALSE
213.143675,59.586941,0.011426592,FALSE
213.144341,745.079058,0.142878867,FALSE
213.145007,3407.406765,0.653415786,FALSE
213.145672,8828.201161,1.692925559,FALSE
213.146338,14790.09432,2.836198251,FALSE
213.147003,17784.38971,3.41039441,TRUE
213.147669,13785.21438,2.643499093,FALSE
213.148335,8264.765761,1.584879291,FALSE
213.149,3495.602078,0.670328416,FALSE
213.149666,1358.333318,0.260478567,FALSE
213.150332,354.007323,0.067885635,FALSE
213.150997,23.25588,0.004459626,FALSE
213.151663,0,0,FALSE
213.152329,0,0,FALSE
213.152994,0,0,FALSE
213.15366,0,0,FALSE
213.158319,0,0,FALSE
213.158985,0,0,FALSE
213.159651,0,0,FALSE
213.160316,0,0,FALSE
213.160982,3.692708,0.000708126,FALSE
213.161648,33.106265,0.006348569,FALSE
213.162314,105.411021,0.020213972,FALSE
213.162979,306.020892,0.058683596,FALSE
213.163645,662.831018,0.127106706,FALSE
213.164311,1070.952025,0.205369364,FALSE
213.164976,1195.211135,0.229197709,TRUE
213.165642,887.608003,0.170210697,FALSE
213.166308,460.338563,0.088276072,FALSE
213.166973,155.311209,0.029783,FALSE
213.167639,32.496551,0.006231648,FALSE
213.168305,4.876119,0.000935061,FALSE
213.168971,0,0,FALSE
213.169636,0,0,FALSE
213.170302,0,0,FALSE
213.170968,0,0,FALSE
213.178291,0,0,FALSE
213.178957,0,0,FALSE
213.179623,0,0,FALSE
213.180288,0,0,FALSE
213.180954,2.191038,0.000420161,FALSE
213.18162,6.8372,0.001311124,FALSE
213.182286,28.664276,0.005496758,FALSE
213.182951,105.098695,0.020154079,FALSE
213.183617,379.279335,0.072731881,FALSE
213.184283,1164.218765,0.223254508,FALSE
213.184949,2328.035294,0.446431881,FALSE
213.185615,3393.454157,0.650740187,FALSE
213.18628,3400.456156,0.652082914,TRUE
213.186946,2377.894278,0.455993008,FALSE
213.187612,1176.489235,0.225607534,FALSE
213.188278,386.395266,0.074096456,FALSE
213.188944,97.862878,0.018766515,FALSE
213.189609,26.493258,0.005080436,FALSE
213.190275,10.452216,0.002004352,FALSE
213.190941,5.411557,0.001037738,FALSE
213.191607,2.417173,0.000463525,FALSE
213.192273,0.226425,4.342E-05,FALSE
213.192939,0,0,FALSE
213.193604,0,0,FALSE
213.19427,0,0,FALSE
213.194936,0,0,FALSE
213.215579,0,0,FALSE
213.216245,0,0,FALSE
213.216911,0,0,FALSE
213.217577,0,0,FALSE
213.218243,0.55309,0.000106062,FALSE
213.218908,21.061487,0.004038822,FALSE
213.219574,106.566604,0.020435571,FALSE
213.22024,392.75072,0.0753152,FALSE
213.220906,995.675869,0.190934155,FALSE
213.221572,1765.700226,0.338596616,FALSE
213.222238,2235.418348,0.428671344,TRUE
213.222904,1901.01847,0.364545698,FALSE
213.22357,1161.679359,0.222767543,FALSE
213.224236,492.826742,0.094506114,FALSE
213.224902,136.475911,0.02617108,FALSE
213.225568,32.985021,0.006325319,FALSE
213.226234,6.555981,0.001257197,FALSE
213.2269,0,0,FALSE
213.227566,0,0,FALSE
213.228232,0,0,FALSE
213.228898,0,0,FALSE
213.560955,0,0,FALSE
213.561622,0,0,FALSE
213.56229,0,0,FALSE
213.562957,0,0,FALSE
213.563625,3.40606,0.000653158,FALSE
213.564293,9.255653,0.001774895,FALSE
213.56496,17.846405,0.003422287,FALSE
213.565628,27.131141,0.005202759,TRUE
213.566295,27.122205,0.005201045,FALSE
213.566963,18.097588,0.003470454,FALSE
213.56763,8.459362,0.001622196,FALSE
213.568298,1.914111,0.000367056,FALSE
213.568966,0,0,FALSE
213.569633,0,0,FALSE
213.570301,0,0,FALSE
213.570968,0,0,FALSE
214.029014,0,0,FALSE
214.029684,0,0,FALSE
214.030353,0,0,FALSE
214.031023,0,0,FALSE
214.031693,8.61567,0.00165217,FALSE
214.032363,38.754704,0.007431732,FALSE
214.033033,82.973434,0.015911265,FALSE
214.033702,131.617588,0.025239432,FALSE
214.034372,142.62842,0.027350906,TRUE
214.035042,106.151949,0.020356055,FALSE
214.035712,56.942299,0.010919447,FALSE
214.036381,17.584998,0.003372158,FALSE
214.037051,1.547403,0.000296735,FALSE
214.037721,7.028543,0.001347817,FALSE
214.038391,25.702871,0.004928869,FALSE
214.039061,46.235992,0.008866369,FALSE
214.03973,55.365823,0.010617137,TRUE
214.0404,44.482731,0.008530158,FALSE
214.04107,23.325863,0.004473046,FALSE
214.04174,7.09617,0.001360785,FALSE
214.04241,0.914269,0.000175323,FALSE
214.043079,0,0,FALSE
214.043749,0,0,FALSE
214.044419,0,0,FALSE
214.045089,1.436365,0.000275442,FALSE
214.045759,7.974078,0.001529136,FALSE
214.046429,15.808998,0.003031587,FALSE
214.047098,18.575089,0.003562022,TRUE
214.047768,15.124316,0.00290029,FALSE
214.048438,9.51382,0.001824402,FALSE
214.049108,2.796629,0.000536291,FALSE
214.049778,0,0,FALSE
214.050448,0,0,FALSE
214.051118,0,0,FALSE
214.051787,0,0,FALSE
214.065185,0,0,FALSE
214.065855,0,0,FALSE
214.066525,0,0,FALSE
214.067195,0,0,FALSE
214.067865,5.886846,0.001128881,FALSE
214.068535,20.557546,0.003942184,FALSE
214.069205,39.774854,0.00762736,FALSE
214.069875,60.83126,0.011665207,FALSE
214.070545,71.097004,0.013633801,TRUE
214.071215,61.619672,0.011816396,FALSE
214.071885,37.408139,0.007173511,FALSE
214.072555,20.597991,0.00394994,FALSE
214.073225,27.511471,0.005275692,FALSE
214.073895,56.322032,0.010800502,FALSE
214.074565,82.863761,0.015890234,TRUE
214.075234,76.033932,0.014580523,FALSE
214.075904,47.55434,0.00911918,FALSE
214.076574,17.789215,0.00341132,FALSE
214.077244,2.42294,0.000464631,FALSE
214.077914,0,0,FALSE
214.078584,0,0,FALSE
214.079254,0,0,FALSE
214.079924,0,0,FALSE
214.080594,0,0,FALSE
214.081264,4.188286,0.00080316,FALSE
214.081934,22.508647,0.004316334,FALSE
214.082604,48.928801,0.009382752,FALSE
214.083274,65.022255,0.012468886,TRUE
214.083944,55.201588,0.010585642,FALSE
214.084614,32.309304,0.006195741,FALSE
214.085284,12.522441,0.002401345,FALSE
214.085954,4.974343,0.000953897,FALSE
214.086624,21.631388,0.004148108,FALSE
214.087294,58.888144,0.011292589,FALSE
214.087965,158.55131,0.030404333,FALSE
214.088635,531.053617,0.101836628,FALSE
214.089305,1296.456113,0.248612786,FALSE
214.089975,2262.984908,0.4339576,FALSE
214.090645,2790.940751,0.535200189,TRUE
214.091315,2309.985717,0.442970633,FALSE
214.091985,1372.31936,0.263160578,FALSE
214.092655,569.665867,0.109241043,FALSE
214.093325,162.223401,0.031108505,FALSE
214.093995,54.923699,0.010532353,FALSE
214.094665,27.39542,0.005253438,FALSE
214.095335,6.621842,0.001269827,FALSE
214.096005,0,0,FALSE
214.096675,0,0,FALSE
214.097345,0,0,FALSE
214.098015,0,0,FALSE
214.103376,0,0,FALSE
214.104046,0,0,FALSE
214.104716,0,0,FALSE
214.105386,0,0,FALSE
214.106057,25.568655,0.004903131,FALSE
214.106727,88.529535,0.016976722,FALSE
214.107397,180.870715,0.034684377,FALSE
214.108067,270.404465,0.05185367,FALSE
214.108737,279.769306,0.053649503,TRUE
214.109407,192.99882,0.037010103,FALSE
214.110077,84.379102,0.016180821,FALSE
214.110747,16.945574,0.00324954,FALSE
214.111418,0.801006,0.000153604,FALSE
214.112088,3.251084,0.000623439,FALSE
214.112758,6.071632,0.001164317,TRUE
214.113428,5.465332,0.00104805,FALSE
214.114098,2.840778,0.000544757,FALSE
214.114768,10.527977,0.00201888,FALSE
214.115438,24.51525,0.004701127,FALSE
214.116109,35.009121,0.006713467,FALSE
214.116779,36.900611,0.007076185,TRUE
214.117449,28.689085,0.005501515,FALSE
214.118119,14.745052,0.002827561,FALSE
214.118789,3.820278,0.000732589,FALSE
214.119459,0,0,FALSE
214.12013,0,0,FALSE
214.1208,0,0,FALSE
214.12147,0,0,FALSE
214.12214,0,0,FALSE
214.12281,0,0,FALSE
214.123481,0,0,FALSE
214.124151,0.74064,0.000142028,FALSE
214.124821,29.027058,0.005566326,FALSE
214.125491,123.126167,0.023611088,FALSE
214.126161,261.468368,0.050140054,FALSE
214.126832,379.33147,0.072741879,TRUE
214.127502,362.02891,0.069423882,FALSE
214.128172,236.613064,0.045373717,FALSE
214.128842,104.856582,0.020107651,FALSE
214.129513,10.144852,0.001945411,FALSE
214.130183,0.012398,2.37748E-06,FALSE
214.130853,0,0,FALSE
214.131523,0,0,FALSE
214.132193,0,0,FALSE
214.132864,0,0,FALSE
214.133534,0,0,FALSE
214.134204,0,0,FALSE
214.134874,0,0,FALSE
214.135545,0,0,FALSE
214.136215,1.730982,0.000331939,FALSE
214.136885,4.147575,0.000795353,FALSE
214.137555,5.732544,0.001099292,TRUE
214.138226,5.615254,0.0010768,FALSE
214.138896,3.721543,0.000713656,FALSE
214.139566,0.288762,5.5374E-05,FALSE
214.140237,0,0,FALSE
214.140907,0,0,FALSE
214.141577,0,0,FALSE
214.142247,0,0,FALSE
214.142918,2.509345,0.0004812,FALSE
214.143588,7.80214,0.001496165,FALSE
214.144258,13.512185,0.002591142,FALSE
214.144929,14.86248,0.002850079,TRUE
214.145599,9.84312,0.00188755,FALSE
214.146269,3.226226,0.000618672,FALSE
214.146939,0.424174,8.1341E-05,FALSE
214.14761,39.176474,0.007512612,FALSE
214.14828,306.637931,0.058801921,FALSE
214.14895,905.154685,0.173575508,FALSE
214.149621,1535.117972,0.294379388,FALSE
214.150291,1911.386453,0.366533897,TRUE
214.150961,1494.573445,0.286604433,FALSE
214.151632,896.672527,0.171948941,FALSE
214.152302,384.023793,0.073641695,FALSE
214.152972,162.310081,0.031125127,FALSE
214.153643,57.571456,0.011040096,FALSE
214.154313,19.13736,0.003669845,FALSE
214.154983,2.986656,0.000572731,FALSE
214.155654,0,0,FALSE
214.156324,0,0,FALSE
214.156994,0,0,FALSE
214.157665,0,0,FALSE
214.163028,0,0,FALSE
214.163698,0,0,FALSE
214.164369,0,0,FALSE
214.165039,0,0,FALSE
214.165709,12.255533,0.002350162,FALSE
214.16638,51.555143,0.009886388,FALSE
214.16705,109.796981,0.021055039,FALSE
214.167721,172.515222,0.033082099,FALSE
214.168391,178.686633,0.03426555,TRUE
214.169061,126.025615,0.024167096,FALSE
214.169732,63.442963,0.012166036,FALSE
214.170402,14.404003,0.00276216,FALSE
214.171073,0,0,FALSE
214.171743,0,0,FALSE
214.172413,0,0,FALSE
214.173084,0,0,FALSE
214.176436,0,0,FALSE
214.177107,0,0,FALSE
214.177777,0,0,FALSE
214.178447,0,0,FALSE
214.179118,2.098392,0.000402395,FALSE
214.179788,13.861427,0.002658114,FALSE
214.180459,28.078242,0.005384378,FALSE
214.181129,37.322385,0.007157066,TRUE
214.1818,34.237878,0.006565571,FALSE
214.18247,21.866669,0.004193226,FALSE
214.183141,7.506616,0.001439494,FALSE
214.183811,0.95253,0.00018266,FALSE
214.184482,0,0,FALSE
214.185152,0,0,FALSE
214.185823,0,0,FALSE
214.186493,10.158656,0.001948058,FALSE
214.187164,72.08019,0.01382234,FALSE
214.187834,206.528498,0.0396046,FALSE
214.188505,380.673244,0.072999182,FALSE
214.189175,487.990839,0.093578765,TRUE
214.189846,413.210113,0.079238562,FALSE
214.190516,247.709111,0.047501533,FALSE
214.191187,99.961987,0.019169047,FALSE
214.191857,19.694381,0.003776661,FALSE
214.192528,0.334955,6.42321E-05,FALSE
214.193198,0,0,FALSE
214.193869,0,0,FALSE
214.194539,0,0,FALSE
214.19521,0,0,FALSE
214.212645,0,0,FALSE
214.213315,0,0,FALSE
214.213986,0,0,FALSE
214.214657,0,0,FALSE
214.215327,9.519104,0.001825415,FALSE
214.215998,31.838651,0.006105487,FALSE
214.216669,62.576293,0.01199984,FALSE
214.217339,85.938963,0.016479945,TRUE
214.21801,78.870777,0.015124526,FALSE
214.21868,49.598785,0.00951123,FALSE
214.219351,14.208291,0.00272463,FALSE
214.220022,0.980721,0.000188066,FALSE
214.220692,0,0,FALSE
214.221363,0,0,FALSE
214.222034,0,0,FALSE
214.222704,1.492949,0.000286293,FALSE
214.223375,22.839631,0.004379804,FALSE
214.224046,95.174594,0.018251,FALSE
214.224716,202.236816,0.038781612,FALSE
214.225387,293.592242,0.056300236,TRUE
214.226058,276.211912,0.052967326,FALSE
214.226728,179.413226,0.034404884,FALSE
214.227399,78.668389,0.015085715,FALSE
214.22807,17.61615,0.003378132,FALSE
214.228741,0.570734,0.000109446,FALSE
214.229411,0,0,FALSE
214.230082,0,0,FALSE
214.230753,0,0,FALSE
214.231423,0,0,FALSE
214.528855,0,0,FALSE
214.529527,0,0,FALSE
214.530199,0,0,FALSE
214.530871,0,0,FALSE
214.531543,3.184432,0.000610657,FALSE
214.532216,6.731619,0.001290878,FALSE
214.532888,8.549867,0.001639551,TRUE
214.53356,8.339657,0.001599241,FALSE
214.534232,6.090374,0.001167911,FALSE
214.534904,1.828154,0.000350573,FALSE
214.535576,0,0,FALSE
214.536248,0,0,FALSE
214.53692,0,0,FALSE
214.537593,0,0,FALSE
215.01224,0,0,FALSE
215.012914,0,0,FALSE
215.013589,0,0,FALSE
215.014263,0,0,FALSE
215.014937,6.07262,0.001164506,FALSE
215.015612,21.879249,0.004195638,FALSE
215.016286,39.625805,0.007598778,FALSE
215.01696,50.81774,0.009744981,TRUE
215.017635,48.438123,0.009288657,FALSE
215.018309,32.531451,0.006238341,FALSE
215.018984,17.535956,0.003362754,FALSE
215.019658,5.655903,0.001084595,FALSE
215.020332,0,0,FALSE
215.021007,1.474865,0.000282825,FALSE
215.021681,26.489844,0.005079782,FALSE
215.022356,73.107731,0.014019384,FALSE
215.02303,128.652572,0.02467085,FALSE
215.023705,161.819382,0.031031029,TRUE
215.024379,137.330641,0.026334986,FALSE
215.025053,82.538471,0.015827855,FALSE
215.025728,33.014857,0.00633104,FALSE
215.026402,5.598359,0.00107356,FALSE
215.027077,0,0,FALSE
215.027751,0,0,FALSE
215.028426,0,0,FALSE
215.0291,0,0,FALSE
215.029775,0,0,FALSE
215.030449,0,0,FALSE
215.031124,0,0,FALSE
215.031798,2.708238,0.000519341,FALSE
215.032472,6.146418,0.001178658,FALSE
215.033147,7.84939,0.001505225,TRUE
215.033821,7.255789,0.001391395,FALSE
215.034496,4.97124,0.000953302,FALSE
215.03517,2.071131,0.000397167,FALSE
215.035845,0,0,FALSE
215.036519,0,0,FALSE
215.037194,0,0,FALSE
215.037868,2.777156,0.000532557,FALSE
215.038543,6.030634,0.001156455,FALSE
215.039217,7.508237,0.001439805,TRUE
215.039892,6.681995,0.001281362,FALSE
215.040566,4.454151,0.000854143,FALSE
215.041241,1.125252,0.000215782,FALSE
215.041915,0,0,FALSE
215.04259,1.457356,0.000279467,FALSE
215.043264,30.378756,0.005825532,FALSE
215.043939,139.819977,0.026812349,FALSE
215.044613,396.021831,0.075942479,FALSE
215.045288,745.310047,0.142923162,FALSE
215.045962,1009.211031,0.193529703,TRUE
215.046637,924.284945,0.177243991,FALSE
215.047312,596.765893,0.114437836,FALSE
215.047986,266.449592,0.05109527,FALSE
215.048661,66.27105,0.01270836,FALSE
215.049335,8.070746,0.001547673,FALSE
215.05001,0,0,FALSE
215.050684,0,0,FALSE
215.051359,0,0,FALSE
215.052033,0,0,FALSE
215.054732,0,0,FALSE
215.055406,0,0,FALSE
215.056081,0,0,FALSE
215.056755,0,0,FALSE
215.05743,5.382722,0.001032209,FALSE
215.058105,33.092445,0.006345919,FALSE
215.058779,84.897884,0.016280304,FALSE
215.059454,152.204061,0.029187163,FALSE
215.060128,190.844129,0.036596912,TRUE
215.060803,158.135693,0.030324633,FALSE
215.061478,87.888615,0.016853817,FALSE
215.062152,28.480052,0.005461431,FALSE
215.062827,0.551196,0.000105699,FALSE
215.063501,0,0,FALSE
215.064176,0,0,FALSE
215.064851,0,0,FALSE
215.065525,2.108016,0.00040424,FALSE
215.0662,9.253475,0.001774478,FALSE
215.066875,16.852222,0.003231639,FALSE
215.067549,18.592155,0.003565294,TRUE
215.068224,14.318555,0.002745774,FALSE
215.068898,7.578521,0.001453283,FALSE
215.069573,8.454995,0.001621358,FALSE
215.070248,18.454462,0.00353889,FALSE
215.070922,31.759235,0.006090258,FALSE
215.071597,37.253371,0.007143832,TRUE
215.072272,29.336256,0.005625619,FALSE
215.072946,12.958755,0.002485014,FALSE
215.073621,2.082445,0.000399337,FALSE
215.074296,0,0,FALSE
215.07497,0,0,FALSE
215.075645,0,0,FALSE
215.07632,4.928078,0.000945025,FALSE
215.076994,19.089024,0.003660575,FALSE
215.077669,36.113441,0.006925235,FALSE
215.078344,51.389827,0.009854686,FALSE
215.079018,69.927619,0.013409556,FALSE
215.079693,201.597874,0.038659087,FALSE
215.080368,738.658585,0.141647656,FALSE
215.081043,2009.290292,0.385308267,FALSE
215.081717,3643.623707,0.698713542,FALSE
215.082392,4788.645112,0.918286699,TRUE
215.083067,4204.890295,0.806343911,FALSE
215.083741,2661.636882,0.510404444,FALSE
215.084416,1154.374459,0.22136673,FALSE
215.085091,316.177375,0.060631237,FALSE
215.085766,54.758589,0.010500691,FALSE
215.08644,2.830592,0.000542804,FALSE
215.087115,0,0,FALSE
215.08779,0,0,FALSE
215.088464,2.625655,0.000503504,FALSE
215.089139,11.350778,0.002176663,FALSE
215.089814,33.075714,0.00634271,FALSE
215.090489,53.193713,0.010200605,FALSE
215.091163,115.420786,0.022133478,FALSE
215.091838,235.952179,0.045246984,FALSE
215.092513,341.3761,0.06546343,FALSE
215.093188,357.768883,0.068606965,TRUE
215.093862,269.828332,0.051743189,FALSE
215.094537,160.15498,0.030711858,FALSE
215.095212,99.707503,0.019120246,FALSE
215.095887,78.254757,0.015006396,FALSE
215.096561,78.733523,0.015098205,TRUE
215.097236,56.186267,0.010774468,FALSE
215.097911,23.885257,0.004580317,FALSE
215.098586,4.448067,0.000852976,FALSE
215.099261,0,0,FALSE
215.099935,0,0,FALSE
215.10061,0,0,FALSE
215.101285,0.607176,0.000116434,FALSE
215.10196,4.57314,0.000876961,FALSE
215.102635,12.556159,0.002407811,FALSE
215.103309,19.825133,0.003801734,TRUE
215.103984,18.676312,0.003581432,FALSE
215.104659,12.371857,0.002372469,FALSE
215.105334,13.080464,0.002508354,FALSE
215.106009,48.319057,0.009265825,FALSE
215.106683,120.903085,0.023184782,FALSE
215.107358,191.788548,0.036778017,TRUE
215.108033,186.818456,0.035824936,FALSE
215.108708,118.219516,0.022670172,FALSE
215.109383,45.942077,0.008810007,FALSE
215.110058,10.749929,0.002061443,FALSE
215.110732,0.325243,6.23697E-05,FALSE
215.111407,0,0,FALSE
215.112082,0.095799,1.83707E-05,FALSE
215.112757,2.89609,0.000555364,FALSE
215.113432,7.426029,0.00142404,FALSE
215.114107,9.717486,0.001863458,TRUE
215.114781,7.714449,0.001479349,FALSE
215.115456,5.089047,0.000975893,FALSE
215.116131,3.145983,0.000603284,FALSE
215.116806,0.864764,0.00016583,FALSE
215.117481,0,0,FALSE
215.118156,7.38634,0.001416429,FALSE
215.118831,18.923489,0.003628832,FALSE
215.119506,30.177446,0.005786929,FALSE
215.12018,37.316194,0.007155879,TRUE
215.120855,31.931295,0.006123253,FALSE
215.12153,14.747927,0.002828112,FALSE
215.122205,2.353952,0.000451402,FALSE
215.12288,0,0,FALSE
215.123555,0,0,FALSE
215.12423,0,0,FALSE
215.124905,0.457659,8.77622E-05,FALSE
215.12558,20.102488,0.003854921,FALSE
215.126254,100.671328,0.019305073,FALSE
215.126929,256.9021,0.049264411,FALSE
215.127604,540.467966,0.103641956,FALSE
215.128279,922.881965,0.176974951,FALSE
215.128954,1273.629899,0.244235555,TRUE
215.129629,1204.026764,0.230888223,FALSE
215.130304,772.447311,0.148127095,FALSE
215.130979,347.49707,0.066637207,FALSE
215.131654,66.49342,0.012751002,FALSE
215.132329,0.992133,0.000190255,FALSE
215.133004,0,0,FALSE
215.133679,0,0,FALSE
215.134354,0,0,FALSE
215.135029,0,0,FALSE
215.135704,0,0,FALSE
215.136379,0,0,FALSE
215.137053,0,0,FALSE
215.137728,1.997741,0.000383094,FALSE
215.138403,4.803836,0.0009212,FALSE
215.139078,7.152971,0.001371678,FALSE
215.139753,7.539823,0.001445862,TRUE
215.140428,5.53037,0.001060522,FALSE
215.141103,14.045578,0.002693427,FALSE
215.141778,48.991032,0.009394685,FALSE
215.142453,134.045605,0.025705036,FALSE
215.143128,281.41469,0.053965028,FALSE
215.143803,425.797228,0.081652309,FALSE
215.144478,438.925662,0.084169862,TRUE
215.145153,297.298768,0.057011012,FALSE
215.145828,133.080632,0.02551999,FALSE
215.146503,25.621863,0.004913335,FALSE
215.147178,0.773385,0.000148307,FALSE
215.147853,0,0,FALSE
215.148528,0,0,FALSE
215.149203,3.115915,0.000597518,FALSE
215.149878,10.287696,0.001972803,FALSE
215.150553,18.445476,0.003537167,FALSE
215.151228,23.708218,0.004546368,FALSE
215.151903,24.918212,0.0047784,TRUE
215.152578,19.159143,0.003674022,FALSE
215.153253,12.851133,0.002464377,FALSE
215.153929,8.939517,0.001714272,FALSE
215.154604,6.808406,0.001305603,FALSE
215.155279,5.098726,0.000977749,FALSE
215.155954,1.858339,0.000356361,FALSE
215.156629,0,0,FALSE
215.157304,0,0,FALSE
215.157979,0,0,FALSE
215.158654,0,0,FALSE
215.159329,0.103532,1.98536E-05,FALSE
215.160004,5.505679,0.001055788,FALSE
215.160679,6.650643,0.00127535,FALSE
215.161354,19.736024,0.003784646,FALSE
215.162029,63.486054,0.012174299,FALSE
215.162704,227.046815,0.043539261,FALSE
215.163379,763.6442,0.146438981,FALSE
215.164055,1641.838081,0.314844395,FALSE
215.16473,2588.838121,0.496444309,FALSE
215.165405,2834.09157,0.543474935,TRUE
215.16608,2125.280938,0.407551024,FALSE
215.166755,1141.360188,0.21887107,FALSE
215.16743,422.522374,0.081024312,FALSE
215.168105,107.98054,0.020706712,FALSE
215.16878,23.231608,0.004454971,FALSE
215.169455,1.593499,0.000305575,FALSE
215.17013,3.706384,0.000710749,FALSE
215.170806,5.249681,0.001006696,FALSE
215.171481,6.171721,0.00118351,FALSE
215.172156,6.614178,0.001268357,TRUE
215.172831,5.12027,0.00098188,FALSE
215.173506,1.391355,0.000266811,FALSE
215.174181,0,0,FALSE
215.174856,0,0,FALSE
215.175531,0,0,FALSE
215.176207,0,0,FALSE
215.176882,1.023552,0.00019628,FALSE
215.177557,27.815571,0.005334007,FALSE
215.178232,128.152392,0.024574934,FALSE
215.178907,382.08924,0.073270718,FALSE
215.179582,716.175209,0.137336168,FALSE
215.180258,966.861102,0.185408538,TRUE
215.180933,857.26738,0.164392477,FALSE
215.181608,541.271318,0.103796009,FALSE
215.182283,230.148888,0.044134125,FALSE
215.182958,63.124406,0.012104948,FALSE
215.183633,11.398374,0.002185791,FALSE
215.184309,0,0,FALSE
215.184984,0,0,FALSE
215.185659,0,0,FALSE
215.186334,0,0,FALSE
215.195112,0,0,FALSE
215.195787,0,0,FALSE
215.196462,0,0,FALSE
215.197138,0,0,FALSE
215.197813,6.651802,0.001275572,FALSE
215.198488,35.964685,0.006896709,FALSE
215.199163,140.557937,0.026953863,FALSE
215.199839,467.460611,0.08964182,FALSE
215.200514,977.552867,0.187458827,FALSE
215.201189,1491.685522,0.286050635,FALSE
215.201865,1562.37062,0.299605447,TRUE
215.20254,1128.002165,0.216309491,FALSE
215.203215,576.822359,0.110613396,FALSE
215.20389,197.941869,0.037957999,FALSE
215.204566,42.185235,0.008089583,FALSE
215.205241,5.188549,0.000994974,FALSE
215.205916,0,0,FALSE
215.206591,0,0,FALSE
215.207267,0,0,FALSE
215.207942,0,0,FALSE
216.01448,0,0,FALSE
