SPECTRUM - MS,
ESI_metabolome water_pos (separate channel)_no vol_volt then volt on.raw,
FTMS + p NSI Full ms [50.00-100.00],
Scan #: 118-125,
RT: 1.11-1.17,
AV: 8,
Data points: 6617,
Mass,Intensity
439.998457,32.092531
440.000431,41.819538
440.002406,40.991388
440.00438,26.580168
440.006354,27.159867
440.008328,195.297747
440.010302,581.671555
440.012277,1002.484026
440.014251,1203.322922
440.016225,975.743802
440.0182,544.018289
440.020174,201.762677
440.022148,24.895912
440.024122,0
440.026097,0
440.028071,0
440.030046,0
440.04979,0
440.051765,0
440.053739,0
440.055714,0
440.057688,28.592429
440.059663,86.141796
440.061637,129.081432
440.063612,148.122489
440.065587,123.153298
440.067561,68.324308
440.069536,13.02768
440.07151,0
440.073485,0
440.07546,0
440.077434,0
440.095207,0
440.097182,0
440.099157,0
440.101132,0
440.103107,7.38429
440.105082,27.686603
440.107056,45.044124
440.109031,63.721535
440.111006,250.017451
440.112981,687.712691
440.114956,1510.656212
440.116931,2517.755932
440.118906,3065.30329
440.120881,2344.766385
440.122856,1275.85941
440.124831,324.713583
440.126806,5.245601
440.128781,0
440.130756,0
440.132731,0
440.134706,0
440.150507,0
440.152483,0
440.154458,0
440.156433,0
440.158408,0.179351
440.160384,96.743296
440.162359,575.216899
440.164334,1404.835499
440.166309,2376.879109
440.168285,2855.784827
440.17026,2333.590095
440.172235,1360.412187
440.174211,553.697843
440.176186,112.168384
440.178161,0
440.180137,2.998571
440.182112,52.314382
440.184088,168.941673
440.186063,294.01454
440.188038,356.526618
440.190014,284.914596
440.191989,151.204648
440.193965,52.365324
440.19594,0
440.197916,0
440.199891,0
440.201867,0
440.237429,0
440.239404,0
440.24138,0
440.243356,0
440.245332,9.13346
440.247308,26.472301
440.249284,37.861258
440.251259,44.377321
440.253235,36.571497
440.255211,13.912214
440.257187,0
440.259163,0
440.261139,0
440.263115,0
440.276947,0
440.278923,0
440.280899,0
440.282875,0
440.284851,1.735642
440.286827,70.955328
440.288803,222.858661
440.290779,354.271048
440.292756,370.19859
440.294732,248.02198
440.296708,105.891456
440.298684,31.182856
440.30066,41.203622
440.302636,53.321861
440.304613,43.842864
440.306589,17.171885
440.308565,0
440.310541,0
440.312518,0
440.314494,0
440.911942,0
440.913922,0
440.915903,0
440.917883,0
440.919863,23.013819
440.921844,63.285249
440.923824,87.157591
440.925804,93.530694
440.927785,68.978078
440.929765,27.542849
440.931746,0
440.933726,0
440.935707,0
440.937687,0
440.939668,0
440.941648,4.974071
440.943629,21.053414
440.945609,44.023941
440.94759,55.42716
440.94957,42.111023
440.951551,16.087422
440.953532,0
440.955512,0
440.957493,0
440.959473,0
440.967396,0
440.969377,0
440.971357,0
440.973338,0
440.975319,19.191027
440.9773,152.025321
440.97928,383.536215
440.981261,566.931301
440.983242,582.039063
440.985223,395.083425
440.987204,162.882346
440.989184,13.645448
440.991165,0
440.993146,0
440.995127,0
440.997108,0
441.005032,0
441.007013,0
441.008994,0
441.010974,0
441.012955,24.845895
441.014936,67.610938
441.016918,87.569109
441.018899,83.946834
441.02088,58.630262
441.022861,25.639261
441.024842,0
441.026823,0
441.028804,0
441.030785,0
441.032766,11.180902
441.034747,30.201357
441.036728,38.007539
441.03871,37.666259
441.040691,27.764247
441.042672,11.106247
441.044653,0
441.046634,0
441.048616,0
441.050597,0
441.108059,0
441.11004,0
441.112022,0
441.114004,0
441.115985,48.586088
441.117967,301.069978
441.119949,802.640831
441.121931,1381.147927
441.123912,1657.025377
441.125894,1333.516529
441.127876,725.913374
441.129858,209.407397
441.131839,11.53878
441.133821,0
441.135803,0
441.137785,69.979028
441.139767,523.063597
441.141749,1332.892131
441.14373,2165.987268
441.145712,2320.801193
441.147694,1660.203361
441.149676,834.369443
441.151658,260.744315
441.15364,27.360605
441.155622,0
441.157604,0
441.159586,0
441.161568,0
441.16355,0
441.165532,96.409066
441.167514,473.378725
441.169496,1115.325532
441.171478,1778.824692
441.17346,1927.711281
441.175442,1369.536824
441.177424,652.987853
441.179406,111.422478
441.181389,0
441.183371,25.450729
441.185353,143.907321
441.187335,321.686792
441.189317,421.524158
441.191299,386.742013
441.193282,231.178829
441.195264,65.292852
441.197246,27.161034
441.199228,0.021451
441.201211,67.30224
441.203193,548.336072
441.205175,1461.095195
441.207157,2411.893196
441.20914,2637.746404
441.211122,1911.328609
441.213104,1065.420267
441.215087,494.523654
441.217069,190.334356
441.219051,127.751979
441.221034,106.379836
441.223016,59.340609
441.224999,17.200527
441.226981,0
441.228964,0
441.230946,0
441.232929,0
441.234911,0
441.236893,0
441.238876,0
441.240859,0
441.242841,8.083451
441.244824,24.174661
441.246806,35.371136
441.248789,39.941809
441.250771,34.5501
441.252754,17.370797
441.254737,0
441.256719,0
441.258702,0
441.260685,0
441.963387,0
441.965374,0
441.967362,0
441.969349,0
441.971337,36.674876
441.973324,127.025247
441.975312,226.151787
441.977299,282.874205
441.979287,232.228406
441.981274,120.726094
441.983262,43.04093
441.985249,0
441.987237,0
441.989224,0
441.991212,0
442.021027,0
442.023015,0
442.025003,0
442.026991,0
442.028979,11.453403
442.030966,29.080638
442.032954,39.740077
442.034942,45.470424
442.03693,32.103949
442.038918,11.710473
442.040906,0
442.042894,0
442.044882,0
442.04687,0
442.050846,0
442.052834,0
442.054822,0
442.05681,0
442.058798,8.990688
442.060786,127.545765
442.062774,358.959686
442.064762,542.778611
442.06675,590.893894
442.068738,452.965986
442.070726,225.43521
442.072715,55.790503
442.074703,13.364561
442.076691,0
442.078679,0
442.080667,0
442.082655,0
442.106515,0
442.108503,0
442.110492,0
442.11248,0
442.114468,85.975169
442.116457,586.36272
442.118445,1603.14183
442.120434,2929.530801
442.122422,3801.896461
442.124411,3487.395788
442.126399,2277.398565
442.128388,1022.506518
442.130376,251.497718
442.132365,14.421176
442.134353,0
442.136342,0
442.138331,51.098497
442.140319,436.947376
442.142308,2025.062158
442.144296,5370.780611
442.146285,9658.414029
442.148274,12207.99601
442.150262,10410.9887
442.152251,6222.763105
442.15424,2640.108858
442.156228,690.928071
442.158217,138.038059
442.160206,0
442.162195,0
442.164183,0
442.166172,0
442.190038,0
442.192027,0
442.194016,0
442.196005,0
442.197994,23.809813
442.199983,151.633751
442.201972,380.881877
442.203961,565.319418
442.20595,544.371366
442.207939,343.303336
442.209928,157.977191
442.211917,56.196662
442.213906,45.035552
442.215896,42.08278
442.217885,26.091108
442.219874,10.638515
442.221863,0
442.223852,0
442.225841,0
442.22783,0
442.231809,0
442.233798,0
442.235787,0
442.237777,0
442.239766,21.937606
442.241755,61.980104
442.243744,84.38207
442.245734,84.261158
442.247723,59.991625
442.249712,25.533461
442.251702,0
442.253691,0
442.25568,0
442.25767,0
442.259659,0
442.261649,0
442.263638,17.198129
442.265627,255.77328
442.267617,814.111483
442.269606,1463.663205
442.271596,1809.968761
442.273585,1468.459301
442.275575,807.680548
442.277564,265.696286
442.279554,8.522593
442.281543,0
442.283533,0
442.285523,0
442.287512,0
442.92487,0
442.926864,0
442.928857,0
442.930851,0
442.932845,9.144492
442.934839,26.130973
442.936833,35.919269
442.938827,39.077468
442.940821,32.970187
442.942815,15.088821
442.944809,0
442.946803,0
442.948797,0
442.950791,0
442.952785,64.460142
442.95478,272.489883
442.956774,566.604679
442.958768,780.340726
442.960762,715.843718
442.962756,438.352486
442.96475,180.469927
442.966744,28.390331
442.968739,0
442.970733,0
442.972727,0
442.974721,0
443.02857,0
443.030565,0
443.03256,0
443.034554,0
443.036549,11.846445
443.038543,47.877674
443.040538,83.225448
443.042533,87.695118
443.044528,73.154539
443.046522,48.609368
443.048517,15.031682
443.050512,0.27561
443.052506,147.442064
443.054501,632.018488
443.056496,1377.49432
443.058491,2061.858751
443.060486,2096.885666
443.06248,1407.188717
443.064475,662.254296
443.06647,169.20041
443.068465,0
443.07046,0
443.072455,0
443.07445,0
443.076444,23.610845
443.078439,262.030975
443.080434,775.359161
443.082429,1266.626775
443.084424,1372.28651
443.086419,987.086502
443.088414,480.42237
443.090409,123.798216
443.092404,18.604992
443.094399,29.262094
443.096394,37.698219
443.098389,41.029942
443.100384,36.361969
443.10238,17.627297
443.104375,0
443.10637,0
443.108365,0
443.11036,0
443.112355,0
443.11435,0
443.116346,0
443.118341,7.706455
443.120336,70.029819
443.122331,189.177902
443.124326,295.629432
443.126322,326.230971
443.128317,247.877524
443.130312,134.55202
443.132307,41.492988
443.134303,3.224687
443.136298,0
443.138293,0
443.140289,0
443.142284,0
443.144279,82.688196
443.146275,457.520485
443.14827,1100.089829
443.150266,1840.024039
443.152261,2170.447069
443.154257,1702.720145
443.156252,899.634765
443.158247,263.360892
443.160243,3.79178
443.162238,0
443.164234,6.063587
443.166229,23.78079
443.168225,46.379385
443.170221,65.328582
443.172216,69.6065
443.174212,54.010331
443.176207,32.272366
443.178203,10.395297
443.180198,0
443.182194,0
443.18419,0
443.186185,0
443.188181,0
443.190177,0
443.192172,153.067027
443.194168,819.265932
443.196164,2644.493268
443.19816,5539.091929
443.200155,8216.400003
443.202151,8531.411557
443.204147,6075.301771
443.206143,3109.859413
443.208138,1036.082364
443.210134,216.669427
443.21213,0
443.214126,0
443.216122,0
443.218118,0
443.236081,0
443.238077,0
443.240073,0
443.242069,0
443.244065,10.320026
443.246061,29.771744
443.248057,42.796326
443.250053,44.583286
443.252049,29.770265
443.254046,10.847507
443.256042,0
443.258038,0
443.260034,0
443.26203,0
443.971522,0
443.973522,0
443.975523,0
443.977524,0
443.979525,96.627728
443.981527,346.122356
443.983528,635.028066
443.985529,798.501259
443.98753,667.081187
443.989531,385.753073
443.991532,149.009297
443.993533,22.592153
443.995534,0
443.997535,0
443.999536,0
444.001538,0
444.011544,0
444.013545,0
444.015546,0
444.017547,0
444.019549,25.996759
444.02155,94.299189
444.023551,159.357371
444.025553,182.04675
444.027554,154.773569
444.029555,91.833413
444.031557,26.912906
444.033558,0
444.035559,0
444.037561,0
444.039562,0
444.041564,0
444.043565,0
444.045567,0
444.047568,3.642836
444.049569,97.893195
444.051571,420.244031
444.053572,904.482007
444.055574,1237.328337
444.057576,1107.582445
444.059577,661.008849
444.061579,288.028553
444.06358,131.135142
444.065582,119.507284
444.067583,70.146621
444.069585,24.046047
444.071587,2.167458
444.073588,0
444.07559,53.604935
444.077592,263.239803
444.079593,627.712098
444.081595,947.108763
444.083597,948.381794
444.085599,682.571833
444.0876,349.265047
444.089602,142.640498
444.091604,59.106442
444.093606,8.553199
444.095607,30.231709
444.097609,210.685957
444.099611,566.326253
444.101613,932.33571
444.103615,1024.881729
444.105617,719.40092
444.107618,302.731251
444.10962,14.403102
444.111622,0
444.113624,4.285342
444.115626,20.726509
444.117628,35.270926
444.11963,34.859611
444.121632,31.301162
444.123634,0
444.125636,0
444.127638,0
444.12964,0
444.135646,0
444.137648,0
444.13965,0
444.141652,0
444.143655,73.314401
444.145657,450.537708
444.147659,1187.243379
444.149661,2014.265663
444.151663,2370.341248
444.153665,1999.443007
444.155668,1209.998692
444.15767,540.399002
444.159672,177.711357
444.161674,80.83512
444.163677,47.123036
444.165679,11.962557
444.167681,0
444.169683,0
444.171686,0
444.173688,0
444.185702,0
444.187705,0
444.189707,0
444.19171,0
444.193712,3.431188
444.195715,178.444574
444.197717,781.344225
444.19972,1671.941505
444.201722,2605.450307
444.203725,2913.02825
444.205727,2253.922031
444.20773,1279.283381
444.209732,488.103758
444.211735,87.165276
444.213737,0
444.21574,0
444.217743,0
444.219745,0
444.223751,0
444.225753,0
444.227756,0
444.229759,0
444.231761,26.986114
444.233764,97.777283
444.235767,171.25199
444.23777,203.44007
444.239772,169.196312
444.241775,83.903995
444.243778,15.068044
444.245781,43.203263
444.247784,126.116703
444.249786,174.429585
444.251789,173.680589
444.253792,119.074737
444.255795,25.181269
444.257798,0
444.259801,0
444.261804,0
444.263807,0
444.26581,0
444.267813,24.293365
444.269816,300.2152
444.271819,964.254129
444.273822,1808.801928
444.275825,2333.021524
444.277828,2021.104938
444.279831,1208.363588
444.281834,498.261446
444.283837,106.749871
444.28584,2.144344
444.287843,0
444.289846,0
444.291849,0
444.293852,0
444.297859,0
444.299862,0
444.301865,0
444.303868,0
444.305872,21.871861
444.307875,70.036765
444.309878,110.782832
444.311881,129.990512
444.313885,114.734188
444.315888,71.869978
444.317891,25.475865
444.319894,0
444.321898,0
444.323901,0
444.325904,0
444.983737,0
444.985745,0
444.987752,0
444.98976,0
444.991768,6.891748
444.993776,177.534132
444.995784,677.785716
444.997792,1486.358168
444.9998,2272.420891
445.001808,2417.085331
445.003816,1643.345498
445.005824,765.10644
445.007832,139.098719
445.00984,0
445.011848,0
445.013856,10.686014
445.015864,51.302798
445.017872,103.541017
445.01988,133.957753
445.021888,128.630165
445.023896,85.414818
445.025904,31.498643
445.027912,0
445.02992,0
445.031928,0
445.033936,0
445.035945,0
445.037953,0
445.039961,0
445.041969,0
445.043977,11.587429
445.045986,180.116533
445.047994,580.314477
445.050002,1027.344143
445.05201,1271.656136
445.054019,1109.415324
445.056027,692.148587
445.058035,316.116482
445.060043,65.738638
445.062052,0
445.06406,0
445.066069,0
445.068077,0
445.072094,0
445.074102,0
445.076111,0
445.078119,0
445.080127,15.73204
445.082136,38.068768
445.084144,37.955787
445.086153,30.426358
445.088161,9.206117
445.09017,0
445.092179,0
445.094187,52.814319
445.096196,191.545892
445.098204,335.282114
445.100213,390.632206
445.102221,320.07732
445.10423,189.80832
445.106239,56.906435
445.108247,0
445.110256,0
445.112265,9.392327
445.114273,311.218216
445.116282,1490.405412
445.118291,3299.774042
445.120299,5107.19547
445.122308,5351.011407
445.124317,3835.652729
445.126326,1963.510054
445.128335,643.627099
445.130343,119.731171
445.132352,2.034729
445.134361,0
445.13637,6.760241
445.138379,24.182615
445.140388,37.549157
445.142396,37.330331
445.144405,26.80448
445.146414,15.709764
445.148423,157.718573
445.150432,635.265498
445.152441,1276.322503
445.15445,1839.100395
445.156459,1887.92334
445.158468,1289.819998
445.160477,574.961087
445.162486,104.835004
445.164495,0
445.166504,0
445.168513,0
445.170522,0
445.172531,0
445.17454,0
445.176549,0
445.178559,87.049329
445.180568,339.217288
445.182577,667.915969
445.184586,879.676082
445.186595,757.505701
445.188604,428.81313
445.190614,139.16837
445.192623,3.234495
445.194632,0
445.196641,0
445.198651,7.136954
445.20066,115.2246
445.202669,343.688524
445.204678,579.285583
445.206688,721.849174
445.208697,620.468111
445.210706,382.147982
445.212716,163.32342
445.214725,28.273944
445.216735,0
445.218744,0
445.220753,0
445.222763,0
445.242858,0
445.244867,0
445.246877,0
445.248887,0
445.250896,25.509262
445.252906,135.367306
445.254915,298.83565
445.256925,406.820843
445.258935,391.20795
445.260944,269.262829
445.262954,100.546637
445.264964,3.730565
445.266974,0
445.268983,0
445.270993,0
445.273003,7.202248
445.275013,37.788417
445.277022,78.567853
445.279032,98.413514
445.281042,87.644882
445.283052,40.477298
445.285062,65.43878
445.287072,382.592664
445.289081,1059.35216
445.291091,1885.031293
445.293101,2304.062292
445.295111,1855.644038
445.297121,1019.903652
445.299131,340.596867
445.301141,24.30619
445.303151,0
445.305161,0
445.307171,0
445.309181,7.371688
445.311191,23.342249
445.313201,35.772222
445.315211,40.99511
445.317221,36.106098
445.319231,17.250986
445.321241,0
445.323251,0
445.325261,0
445.327272,0
445.949055,0
445.951069,0
445.953083,0
445.955098,0
445.957112,7.67426
445.959127,155.206992
445.961141,520.928966
445.963155,965.899099
445.96517,1245.909084
445.967184,1059.148014
445.969199,569.261445
445.971213,135.397223
445.973228,3.51282
445.975242,0
445.977257,0
445.979271,125.517994
445.981286,759.810783
445.983301,1751.924518
445.985315,2883.318476
445.98733,3529.459059
445.989344,3106.229021
445.991359,2071.144549
445.993374,1080.347427
445.995388,389.237008
445.997403,57.299457
445.999418,0
446.001432,0
446.003447,0
446.005462,0
446.007477,0
446.009491,0
446.011506,0
446.013521,117.787459
446.015536,509.083526
446.01755,1100.445706
446.019565,1656.691062
446.02158,1739.761781
446.023595,1232.351616
446.02561,572.944596
446.027625,120.285045
446.02964,14.190902
446.031654,170.895925
446.033669,517.604278
446.035684,857.316192
446.037699,998.343039
446.039714,898.087958
446.041729,637.82414
446.043744,315.239946
446.045759,105.357477
446.047774,3.543906
446.049789,18.832171
446.051804,36.530087
446.053819,42.141584
446.055834,41.273579
446.057849,35.522862
446.059865,17.849558
446.06188,0
446.063895,2.41452
446.06591,29.092225
446.067925,84.928741
446.06994,125.328237
446.071955,121.518245
446.073971,129.039043
446.075986,335.223773
446.078001,748.933642
446.080016,1016.865863
446.082031,868.333091
446.084047,475.351855
446.086062,153.249843
446.088077,8.144255
446.090093,0
446.092108,0
446.094123,0
446.096139,0
446.106215,0
446.108231,0
446.110246,0
446.112262,0
446.114277,79.837715
446.116293,441.567551
446.118308,1090.096257
446.120324,1800.707253
446.122339,2137.348363
446.124355,1764.82232
446.12637,1046.578095
446.128386,388.707003
446.130401,53.020017
446.132417,30.101329
446.134433,338.442592
446.136448,1032.143542
446.138464,1865.774149
446.140479,2240.028104
446.142495,1774.436777
446.144511,988.882652
446.146526,343.915391
446.148542,55.906736
446.150558,0
446.152574,0
446.154589,0
446.156605,0
446.188859,0
446.190875,0
446.192891,0
446.194907,0
446.196923,51.890546
446.198939,418.883204
446.200955,1143.370646
446.202971,2005.282473
446.204987,2473.663791
446.207003,2104.591285
446.209019,1334.076587
446.211035,637.083462
446.213052,194.269963
446.215068,12.165136
446.217084,0
446.2191,0
446.221116,0
446.223132,0
446.233214,0
446.23523,0
446.237246,0
446.239263,0
446.241279,31.822919
446.243295,144.331279
446.245312,293.679611
446.247328,390.08281
446.249344,362.186727
446.251361,214.425426
446.253377,67.879053
446.255394,0
446.25741,0
446.259426,0
446.261443,0
446.275558,0
446.277575,0
446.279592,0
446.281608,0
446.283625,2.817103
446.285641,134.667782
446.287658,518.937148
446.289675,1019.158944
446.291691,1352.725578
446.293708,1231.42289
446.295725,787.543436
446.297742,345.889251
446.299758,64.455998
446.301775,0
446.303792,0
446.305808,0
446.307825,0
446.917517,0
446.919538,0
446.921559,0
446.92358,0
446.925601,39.241818
446.927622,262.942169
446.929643,671.160627
446.931664,1060.780165
446.933685,1166.700671
446.935706,850.626095
446.937727,428.325676
446.939748,115.87773
446.941769,0
446.94379,0
446.945811,0
446.947832,0
446.953896,0
446.955917,0
446.957938,0
446.959959,0
446.961981,7.813311
446.964002,23.740693
446.966023,35.696802
446.968044,45.256818
446.970066,41.191837
446.972087,17.017383
446.974108,0
446.976129,0
446.978151,0
446.980172,0
446.982193,0
446.984215,14.068319
446.986236,36.888967
446.988258,43.007252
446.990279,41.322636
446.9923,32.743029
446.994322,14.955105
446.996343,0
446.998365,0
447.000386,0
447.002408,0
447.022623,0
447.024645,0
447.026666,0
447.028688,0
447.03071,10.814052
447.032732,30.229686
447.034753,46.077627
447.036775,58.137437
447.038797,48.072167
447.040818,30.37811
447.04284,13.740606
447.044862,0
447.046884,0
447.048906,4.670892
447.050927,20.501056
447.052949,44.679945
447.054971,66.560272
447.056993,66.186633
447.059015,42.405977
447.061037,15.601965
447.063059,0
447.06508,0
447.067102,18.390473
447.069124,86.157805
447.071146,178.33153
447.073168,248.856052
447.07519,251.75227
447.077212,172.312202
447.079234,79.624189
447.081256,15.052001
447.083278,0
447.0853,0
447.087322,0
447.089344,0
447.091366,0
447.093389,28.31663
447.095411,208.783747
447.097433,556.945647
447.099455,909.789217
447.101477,1048.748594
447.103499,808.942451
447.105521,392.845353
447.107544,81.294631
447.109566,0
447.111588,0
447.11361,101.254841
447.115633,406.325425
447.117655,781.585779
447.119677,1042.657269
447.121699,1036.494795
447.123722,753.829274
447.125744,404.229429
447.127766,139.758288
447.129789,12.911978
447.131811,0
447.133833,0
447.135856,0
447.137878,33.715358
447.139901,122.81556
447.141923,224.423882
447.143946,276.71125
447.145968,226.691082
447.147991,122.664864
447.150013,34.993403
447.152035,0
447.154058,0
447.156081,0
447.158103,0
447.194511,0
447.196534,0
447.198557,0
447.20058,0
447.202602,9.259811
447.204625,32.683888
447.206648,58.381075
447.208671,71.965208
447.210694,60.186278
447.212717,35.473831
447.21474,11.991133
447.216763,0
447.218786,0
447.220809,0
447.222832,0
447.279481,0
447.281504,0
447.283527,0
447.285551,0
447.287574,25.62821
447.289598,139.765898
447.291621,318.593847
447.293645,468.565107
447.295668,509.779795
447.297691,396.210731
447.299715,215.079931
447.301739,58.706005
447.303762,0
447.305786,0
447.307809,0
447.309833,0
447.332093,0
447.334117,0
447.33614,0
447.338164,0
447.340188,15.089708
447.342212,199.971771
447.344235,646.980973
447.346259,1189.769334
447.348283,1515.118732
447.350307,1287.201451
447.352331,753.462744
447.354355,272.353953
447.356379,12.275304
447.358403,0
447.360426,0
447.36245,0
447.364474,0
447.897248,0
447.899275,0
447.901303,0
447.903331,0
447.905358,29.700496
447.907386,100.407069
447.909413,165.175116
447.911441,192.533603
447.913469,156.134669
447.915497,141.106839
447.917524,338.845181
447.919552,777.688249
447.92158,1226.676464
447.923607,1283.891963
447.925635,854.503714
447.927663,355.978823
447.929691,49.255583
447.931718,0
447.933746,0
447.935774,0
447.937802,0
448.012841,0
448.01487,0
448.016898,0
448.018926,0
448.020955,12.199703
448.022983,33.148902
448.025012,39.634193
448.02704,36.087713
448.029069,24.694128
448.031097,9.598835
448.033126,0
448.035154,0
448.037183,0
448.039211,0
448.049354,0
448.051383,0
448.053411,0
448.05544,0
448.057468,9.184689
448.059497,66.642276
448.061526,184.259237
448.063554,301.31868
448.065583,338.209519
448.067612,256.977271
448.069641,122.20244
448.071669,25.435484
448.073698,0
448.075727,0
448.077756,0
448.079784,0
448.100073,0
448.102102,0
448.104131,0
448.10616,0
448.108189,23.628576
448.110218,81.467516
448.112247,131.77856
448.114276,147.638079
448.116305,120.397659
448.118334,67.75858
448.120363,19.257267
448.122392,0
448.124421,0
448.126451,0
448.12848,0
448.142684,0
448.144713,0
448.146742,0
448.148772,0
448.150801,6.711405
448.15283,45.420694
448.15486,80.650788
448.156889,144.095607
448.158918,427.132688
448.160948,1249.389082
448.162977,4255.997786
448.165006,10628.67975
448.167036,18486.3592
448.169065,23380.93677
448.171095,19790.47569
448.173124,11679.73715
448.175153,4964.184975
448.177183,1437.334477
448.179212,811.393843
448.181242,1118.871554
448.183271,1319.826587
448.185301,1054.115172
448.18733,462.252644
448.18936,113.318786
448.191389,12.090207
448.193419,0
448.195449,0
448.197478,0
448.199508,0
448.205597,0
448.207626,0
448.209656,0
448.211686,0
448.213715,11.254967
448.215745,31.996511
448.217775,40.499709
448.219805,37.914035
448.221834,26.593291
448.223864,10.590732
448.225894,0
448.227924,0
448.229954,0
448.231983,0
448.256342,0
448.258373,0
448.260403,0
448.262433,0
448.264463,36.267264
448.266493,127.532249
448.268523,231.496604
448.270553,299.103364
448.272583,261.601145
448.274613,166.999373
448.276643,68.079699
448.278673,0
448.280704,0
448.282734,0
448.284764,0
448.290855,0
448.292885,0
448.294915,0
448.296945,0
448.298976,5.023753
448.301006,132.011693
448.303036,439.283226
448.305067,801.813337
448.307097,1046.197851
448.309127,903.314266
448.311158,505.452015
448.313188,164.427379
448.315218,7.491729
448.317249,0
448.319279,0
448.32131,0
448.32334,0
448.337554,0
448.339584,0
448.341615,0
448.343645,0
448.345676,23.996686
448.347707,74.71076
448.349737,116.14914
448.351768,138.521218
448.353799,117.700611
448.355829,67.108824
448.35786,17.56483
448.359891,19.348042
448.361921,55.608842
448.363952,74.231185
448.365983,77.25042
448.368014,62.840031
448.370044,28.677628
448.372075,0
448.374106,0
448.376137,0
448.378167,0
448.861896,0
448.86393,0
448.865964,0
448.867999,0
448.870033,9.180304
448.872067,26.049965
448.874101,35.23712
448.876135,38.71736
448.87817,32.997825
448.880204,15.358424
448.882238,0
448.884272,0
448.886307,0
448.888341,0
448.898513,0
448.900547,0
448.902581,0
448.904616,0
448.90665,6.922907
448.908685,64.36522
448.910719,167.365294
448.912753,239.860287
448.914788,241.982369
448.916822,166.340149
448.918857,64.644809
448.920891,0
448.922926,0
448.924961,0
448.926995,0
449.042987,0
449.045023,0
449.047058,0
449.049094,0
449.051129,2.597883
449.053164,19.675922
449.0552,54.835402
449.057235,85.235131
449.059271,87.794423
449.061306,230.139549
449.063342,764.140797
449.065377,1539.620579
449.067413,1978.985449
449.069448,1638.190151
449.071484,839.620933
449.073519,253.550916
449.075555,6.925572
449.07759,0.092824
449.079626,0
449.081662,0
449.083697,16.416289
449.085733,49.459733
449.087769,70.188527
449.089804,80.514598
449.09184,71.384282
449.093876,35.562874
449.095911,0
449.097947,0
449.099983,0
449.102018,0
449.154953,0
449.156989,0
449.159025,0
449.161061,0
449.163097,39.269128
449.165133,310.326716
449.16717,1055.192553
449.169206,2341.462575
449.171242,3608.479047
449.173278,4036.310274
449.175314,2954.316671
449.177351,1559.142341
449.179387,419.389047
449.181423,11.75376
449.18346,0
449.185496,0
449.187532,0
449.189568,41.041217
449.191605,141.442122
449.193641,237.80294
449.195678,269.770237
449.197714,211.244328
449.19975,99.3595
449.201787,10.016115
449.203823,0
449.20586,0
449.207896,0
449.209933,12.768862
449.211969,48.432502
449.214006,85.061119
449.216042,96.669663
449.218079,80.959007
449.220115,47.259349
449.222152,7.769256
449.224188,0
449.226225,0
449.228262,0
449.230298,0
449.250665,0
449.252702,0
449.254739,0
449.256775,0
449.258812,190.675865
449.260849,887.912599
449.262886,1911.519155
449.264923,2865.819827
449.26696,2870.283739
449.268996,1970.851262
449.271033,951.794935
449.27307,276.908371
449.275107,21.694642
449.277144,0
449.279181,0
449.281218,0
449.283255,0
449.297514,0
449.299551,0
449.301588,0
449.303626,0
449.305663,10.430398
449.3077,29.729471
449.309737,38.823438
449.311774,38.888279
449.313811,29.029148
449.315849,15.059715
449.317886,1.607956
449.319923,0
449.32196,0
449.323997,0
449.326035,0
450.005216,0
450.007258,0
450.0093,0
450.011342,0
450.013384,129.551207
450.015426,610.697567
450.017467,1331.018937
450.019509,1971.209731
450.021551,1976.462891
450.023593,1307.199872
450.025635,587.918195
450.027678,132.09525
450.02972,27.333229
450.031762,40.791748
450.033804,41.458806
450.035846,31.452185
450.037888,13.425093
450.03993,0
450.041972,0
450.044014,0
450.046057,0
450.048099,6.902553
450.050141,50.810718
450.052183,212.874907
450.054225,521.600026
450.056268,883.799784
450.05831,1147.705114
450.060352,1120.16385
450.062394,808.3048
450.064437,415.186934
450.066479,158.890518
450.068521,138.205127
450.070564,237.032471
450.072606,275.670122
450.074648,223.972526
450.076691,124.259215
450.078733,32.365027
450.080775,0
450.082818,0
450.08486,0
450.086903,21.330446
450.088945,57.757557
450.090988,77.794214
450.09303,84.442098
450.095073,62.871266
450.097115,26.721494
450.099158,0
450.1012,0
450.103243,0
450.105285,0
450.142054,0
450.144097,0
450.14614,0
450.148183,0
450.150225,11.018747
450.152268,48.474628
450.154311,99.742647
450.156354,162.798057
450.158397,258.353141
450.16044,373.64988
450.162483,478.950171
450.164526,454.177905
450.166569,267.743092
450.168612,92.553823
450.170655,4.872277
450.172698,0
450.174741,0
450.176784,0
450.178827,0
450.18087,66.270644
450.182913,234.965652
450.184956,414.470457
450.187,487.472976
450.189043,378.273288
450.191086,176.365277
450.193129,22.085297
450.195172,0
450.197215,0
450.199259,0
450.201302,0
450.25443,0
450.256474,0
450.258518,0
450.260561,0
450.262605,34.677894
450.264649,272.717054
450.266692,758.308331
450.268736,1266.394303
450.27078,1456.637986
450.272823,1100.297794
450.274867,545.681362
450.276911,139.098599
450.278955,8.94892
450.280998,166.446625
450.283042,502.778434
450.285086,803.796043
450.28713,894.20001
450.289174,665.589792
450.291217,319.952879
450.293261,65.896173
450.295305,0
450.297349,0
450.299393,0
450.301437,0
450.894757,0
450.896805,0
450.898853,0
450.900901,0
450.902949,8.55124
